weekday,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt,std_cnt
Thursday,12,2011-07-14,223,223.0,223,223,
Thursday,12,2011-07-21,135,135.0,135,135,
Thursday,12,2011-07-28,186,186.0,186,186,
Thursday,12,2011-08-04,205,205.0,205,205,
Thursday,12,2011-08-11,214,214.0,214,214,
Thursday,12,2011-08-18,173,173.0,173,173,
Thursday,12,2011-08-25,41,41.0,41,41,
Thursday,12,2011-09-01,229,229.0,229,229,
Thursday,12,2011-09-08,102,102.0,102,102,
Thursday,12,2011-09-15,179,179.0,179,179,
Thursday,12,2011-09-22,176,176.0,176,176,
Thursday,12,2011-09-29,195,195.0,195,195,
Thursday,12,2011-10-06,226,226.0,226,226,
Thursday,12,2011-10-13,105,105.0,105,105,
Thursday,12,2011-10-20,199,199.0,199,199,
Thursday,12,2011-10-27,53,53.0,53,53,
Thursday,12,2011-11-03,179,179.0,179,179,
Thursday,12,2011-11-10,167,167.0,167,167,
Thursday,12,2011-11-17,121,121.0,121,121,
Thursday,12,2011-11-24,150,150.0,150,150,
Thursday,12,2011-12-01,148,148.0,148,148,
Thursday,12,2011-12-08,156,156.0,156,156,
Thursday,12,2011-12-15,157,157.0,157,157,
Thursday,12,2011-12-22,202,202.0,202,202,
Thursday,12,2011-12-29,130,130.0,130,130,
Thursday,12,2012-01-05,120,120.0,120,120,
Thursday,12,2012-01-12,144,144.0,144,144,
Thursday,12,2012-01-19,111,111.0,111,111,
Thursday,12,2012-01-26,165,165.0,165,165,
Thursday,12,2012-02-02,148,148.0,148,148,
Thursday,12,2012-02-09,158,158.0,158,158,
Thursday,12,2012-02-16,45,45.0,45,45,
Thursday,12,2012-02-23,224,224.0,224,224,
Thursday,12,2012-03-01,220,220.0,220,220,
Thursday,12,2012-03-08,251,251.0,251,251,
Thursday,12,2012-03-15,265,265.0,265,265,
Thursday,12,2012-03-22,272,272.0,272,272,
Thursday,12,2012-03-29,292,292.0,292,292,
Thursday,12,2012-04-05,276,276.0,276,276,
Thursday,12,2012-04-12,259,259.0,259,259,
Thursday,12,2012-04-19,264,264.0,264,264,
Thursday,12,2012-04-26,204,204.0,204,204,
Thursday,12,2012-05-03,301,301.0,301,301,
Thursday,12,2012-05-10,272,272.0,272,272,
Thursday,12,2012-05-17,348,348.0,348,348,
Thursday,12,2012-05-24,289,289.0,289,289,
Thursday,12,2012-05-31,292,292.0,292,292,
Thursday,12,2012-06-07,336,336.0,336,336,
Thursday,12,2012-06-14,265,265.0,265,265,
Thursday,12,2012-06-21,215,215.0,215,215,
Thursday,12,2012-06-28,276,276.0,276,276,
Thursday,12,2012-07-05,276,276.0,276,276,
Thursday,12,2012-07-12,292,292.0,292,292,
Thursday,12,2012-07-19,274,274.0,274,274,
Thursday,12,2012-07-26,279,279.0,279,279,
Thursday,12,2012-08-02,286,286.0,286,286,
Thursday,12,2012-08-09,277,277.0,277,277,
Thursday,12,2012-08-16,343,343.0,343,343,
Thursday,12,2012-08-23,332,332.0,332,332,
Thursday,12,2012-08-30,294,294.0,294,294,
Thursday,12,2012-09-06,137,137.0,137,137,
Thursday,12,2012-09-13,297,297.0,297,297,
Thursday,12,2012-09-20,290,290.0,290,290,
Thursday,12,2012-09-27,335,335.0,335,335,
Thursday,12,2012-10-04,288,288.0,288,288,
Thursday,12,2012-10-11,326,326.0,326,326,
Thursday,12,2012-10-18,377,377.0,377,377,
Thursday,12,2012-10-25,319,319.0,319,319,
Thursday,12,2012-11-01,221,221.0,221,221,
Thursday,12,2012-11-08,235,235.0,235,235,
Thursday,12,2012-11-15,213,213.0,213,213,
Thursday,12,2012-11-22,262,262.0,262,262,
Thursday,12,2012-11-29,236,236.0,236,236,
Thursday,12,2012-12-06,235,235.0,235,235,
Thursday,12,2012-12-13,282,282.0,282,282,
Thursday,12,2012-12-20,212,212.0,212,212,
Thursday,12,2012-12-27,109,109.0,109,109,
Thursday,13,2011-01-06,67,67.0,67,67,
Thursday,13,2011-01-13,83,83.0,83,83,
Thursday,13,2011-01-20,98,98.0,98,98,
Thursday,13,2011-02-03,51,51.0,51,51,
Thursday,13,2011-02-10,62,62.0,62,62,
Thursday,13,2011-02-17,123,123.0,123,123,
Thursday,13,2011-02-24,88,88.0,88,88,
Thursday,13,2011-03-03,80,80.0,80,80,
Thursday,13,2011-03-10,12,12.0,12,12,
Thursday,13,2011-03-17,111,111.0,111,111,
Thursday,13,2011-03-24,101,101.0,101,101,
Thursday,13,2011-03-31,68,68.0,68,68,
Thursday,13,2011-04-07,135,135.0,135,135,
Thursday,13,2011-04-14,159,159.0,159,159,
Thursday,13,2011-04-21,177,177.0,177,177,
Thursday,13,2011-04-28,121,121.0,121,121,
Thursday,13,2011-05-05,192,192.0,192,192,
Thursday,13,2011-05-12,218,218.0,218,218,
Thursday,13,2011-05-19,183,183.0,183,183,
Thursday,13,2011-05-26,197,197.0,197,197,
Thursday,13,2011-06-02,203,203.0,203,203,
Thursday,13,2011-06-09,136,136.0,136,136,
Thursday,13,2011-06-16,151,151.0,151,151,
Thursday,13,2011-06-23,186,186.0,186,186,
Thursday,13,2011-06-30,232,232.0,232,232,
Thursday,13,2011-07-07,155,155.0,155,155,
Thursday,13,2011-07-14,177,177.0,177,177,
Thursday,13,2011-07-21,102,102.0,102,102,
Thursday,13,2011-07-28,152,152.0,152,152,
Thursday,13,2011-08-04,205,205.0,205,205,
Thursday,13,2011-08-11,217,217.0,217,217,
Thursday,13,2011-08-18,187,187.0,187,187,
Thursday,13,2011-08-25,37,37.0,37,37,
Thursday,13,2011-09-01,219,219.0,219,219,
Thursday,13,2011-09-08,126,126.0,126,126,
Thursday,13,2011-09-15,189,189.0,189,189,
Thursday,13,2011-09-22,193,193.0,193,193,
Thursday,13,2011-09-29,211,211.0,211,211,
Thursday,13,2011-10-06,191,191.0,191,191,
Thursday,13,2011-10-13,162,162.0,162,162,
Thursday,13,2011-10-20,164,164.0,164,164,
Thursday,13,2011-10-27,74,74.0,74,74,
Thursday,13,2011-11-03,169,169.0,169,169,
Thursday,13,2011-11-10,96,96.0,96,96,
Thursday,13,2011-11-17,124,124.0,124,124,
Thursday,13,2011-11-24,175,175.0,175,175,
Thursday,13,2011-12-01,154,154.0,154,154,
Thursday,13,2011-12-08,124,124.0,124,124,
Thursday,13,2011-12-15,164,164.0,164,164,
Thursday,13,2011-12-22,188,188.0,188,188,
Thursday,13,2011-12-29,131,131.0,131,131,
Thursday,13,2012-01-05,118,118.0,118,118,
Thursday,13,2012-01-12,183,183.0,183,183,
Thursday,13,2012-01-19,124,124.0,124,124,
Thursday,13,2012-01-26,173,173.0,173,173,
Thursday,13,2012-02-02,137,137.0,137,137,
Thursday,13,2012-02-09,154,154.0,154,154,
Thursday,13,2012-02-16,64,64.0,64,64,
Thursday,13,2012-02-23,218,218.0,218,218,
Thursday,13,2012-03-01,211,211.0,211,211,
Thursday,13,2012-03-08,233,233.0,233,233,
Thursday,13,2012-03-15,273,273.0,273,273,
Thursday,13,2012-03-22,298,298.0,298,298,
Thursday,13,2012-03-29,273,273.0,273,273,
Thursday,13,2012-04-05,291,291.0,291,291,
Thursday,13,2012-04-12,203,203.0,203,203,
Thursday,13,2012-04-19,238,238.0,238,238,
Thursday,13,2012-04-26,197,197.0,197,197,
Thursday,13,2012-05-03,265,265.0,265,265,
Thursday,13,2012-05-10,318,318.0,318,318,
Thursday,13,2012-05-17,327,327.0,327,327,
Thursday,13,2012-05-24,302,302.0,302,302,
Thursday,13,2012-05-31,293,293.0,293,293,
Thursday,13,2012-06-07,315,315.0,315,315,
Thursday,13,2012-06-14,284,284.0,284,284,
Thursday,13,2012-06-21,172,172.0,172,172,
Thursday,13,2012-06-28,236,236.0,236,236,
Thursday,13,2012-07-05,310,310.0,310,310,
Thursday,13,2012-07-12,277,277.0,277,277,
Thursday,13,2012-07-19,254,254.0,254,254,
Thursday,13,2012-07-26,242,242.0,242,242,
Thursday,13,2012-08-02,310,310.0,310,310,
Thursday,13,2012-08-09,281,281.0,281,281,
Thursday,13,2012-08-16,300,300.0,300,300,
Thursday,13,2012-08-23,346,346.0,346,346,
Thursday,13,2012-08-30,290,290.0,290,290,
Thursday,13,2012-09-06,191,191.0,191,191,
Thursday,13,2012-09-13,283,283.0,283,283,
Thursday,13,2012-09-20,336,336.0,336,336,
Thursday,13,2012-09-27,326,326.0,326,326,
Thursday,13,2012-10-04,294,294.0,294,294,
Thursday,13,2012-10-11,291,291.0,291,291,
Thursday,13,2012-10-18,332,332.0,332,332,
Thursday,13,2012-10-25,313,313.0,313,313,
Thursday,13,2012-11-01,248,248.0,248,248,
Thursday,13,2012-11-08,228,228.0,228,228,
Thursday,13,2012-11-15,217,217.0,217,217,
Thursday,13,2012-11-22,269,269.0,269,269,
Thursday,13,2012-11-29,224,224.0,224,224,
Thursday,13,2012-12-06,245,245.0,245,245,
Thursday,13,2012-12-13,271,271.0,271,271,
Thursday,13,2012-12-20,217,217.0,217,217,
Thursday,13,2012-12-27,118,118.0,118,118,
Thursday,14,2011-01-06,70,70.0,70,70,
Thursday,14,2011-01-13,42,42.0,42,42,
Thursday,14,2011-01-20,81,81.0,81,81,
Thursday,14,2011-02-03,47,47.0,47,47,
Thursday,14,2011-02-10,48,48.0,48,48,
Thursday,14,2011-02-17,81,81.0,81,81,
Thursday,14,2011-02-24,69,69.0,69,69,
Thursday,14,2011-03-03,78,78.0,78,78,
Thursday,14,2011-03-10,12,12.0,12,12,
Thursday,14,2011-03-17,119,119.0,119,119,
Thursday,14,2011-03-24,83,83.0,83,83,
Thursday,14,2011-03-31,76,76.0,76,76,
Thursday,14,2011-04-07,157,157.0,157,157,
Thursday,14,2011-04-14,137,137.0,137,137,
Thursday,14,2011-04-21,228,228.0,228,228,
Thursday,14,2011-04-28,142,142.0,142,142,
Thursday,14,2011-05-05,154,154.0,154,154,
Thursday,14,2011-05-12,191,191.0,191,191,
Thursday,14,2011-05-19,180,180.0,180,180,
Thursday,14,2011-05-26,189,189.0,189,189,
Thursday,14,2011-06-02,185,185.0,185,185,
Thursday,14,2011-06-09,118,118.0,118,118,
Thursday,14,2011-06-16,153,153.0,153,153,
Thursday,14,2011-06-23,149,149.0,149,149,
Thursday,14,2011-06-30,163,163.0,163,163,
Thursday,14,2011-07-07,160,160.0,160,160,
Thursday,14,2011-07-14,178,178.0,178,178,
Thursday,14,2011-07-21,147,147.0,147,147,
Thursday,14,2011-07-28,138,138.0,138,138,
Thursday,14,2011-08-04,167,167.0,167,167,
Thursday,14,2011-08-11,142,142.0,142,142,
Thursday,14,2011-08-18,182,182.0,182,182,
Thursday,14,2011-08-25,113,113.0,113,113,
Thursday,14,2011-09-01,198,198.0,198,198,
Thursday,14,2011-09-08,120,120.0,120,120,
Thursday,14,2011-09-15,170,170.0,170,170,
Thursday,14,2011-09-22,183,183.0,183,183,
Thursday,14,2011-09-29,167,167.0,167,167,
Thursday,14,2011-10-06,195,195.0,195,195,
Thursday,14,2011-10-13,133,133.0,133,133,
Thursday,14,2011-10-20,155,155.0,155,155,
Thursday,14,2011-10-27,92,92.0,92,92,
Thursday,14,2011-11-03,152,152.0,152,152,
Thursday,14,2011-11-10,64,64.0,64,64,
Thursday,14,2011-11-17,110,110.0,110,110,
Thursday,14,2011-11-24,168,168.0,168,168,
Thursday,14,2011-12-01,150,150.0,150,150,
Thursday,14,2011-12-08,137,137.0,137,137,
Thursday,14,2011-12-15,132,132.0,132,132,
Thursday,14,2011-12-22,159,159.0,159,159,
Thursday,14,2011-12-29,142,142.0,142,142,
Thursday,14,2012-01-05,117,117.0,117,117,
Thursday,14,2012-01-12,156,156.0,156,156,
Thursday,14,2012-01-19,119,119.0,119,119,
Thursday,14,2012-01-26,128,128.0,128,128,
Thursday,14,2012-02-02,141,141.0,141,141,
Thursday,14,2012-02-09,144,144.0,144,144,
Thursday,14,2012-02-16,31,31.0,31,31,
Thursday,14,2012-02-23,192,192.0,192,192,
Thursday,14,2012-03-01,211,211.0,211,211,
Thursday,14,2012-03-08,203,203.0,203,203,
Thursday,14,2012-03-15,258,258.0,258,258,
Thursday,14,2012-03-22,257,257.0,257,257,
Thursday,14,2012-03-29,238,238.0,238,238,
Thursday,14,2012-04-05,287,287.0,287,287,
Thursday,14,2012-04-12,224,224.0,224,224,
Thursday,14,2012-04-19,237,237.0,237,237,
Thursday,14,2012-04-26,169,169.0,169,169,
Thursday,14,2012-05-03,204,204.0,204,204,
Thursday,14,2012-05-10,247,247.0,247,247,
Thursday,14,2012-05-17,270,270.0,270,270,
Thursday,14,2012-05-24,252,252.0,252,252,
Thursday,14,2012-05-31,254,254.0,254,254,
Thursday,14,2012-06-07,265,265.0,265,265,
Thursday,14,2012-06-14,298,298.0,298,298,
Thursday,14,2012-06-21,176,176.0,176,176,
Thursday,14,2012-06-28,254,254.0,254,254,
Thursday,14,2012-07-05,241,241.0,241,241,
Thursday,14,2012-07-12,209,209.0,209,209,
Thursday,14,2012-07-19,197,197.0,197,197,
Thursday,14,2012-07-26,213,213.0,213,213,
Thursday,14,2012-08-02,225,225.0,225,225,
Thursday,14,2012-08-09,247,247.0,247,247,
Thursday,14,2012-08-16,248,248.0,248,248,
Thursday,14,2012-08-23,305,305.0,305,305,
Thursday,14,2012-08-30,273,273.0,273,273,
Thursday,14,2012-09-06,216,216.0,216,216,
Thursday,14,2012-09-13,274,274.0,274,274,
Thursday,14,2012-09-20,298,298.0,298,298,
Thursday,14,2012-09-27,258,258.0,258,258,
Thursday,14,2012-10-04,267,267.0,267,267,
Thursday,14,2012-10-11,348,348.0,348,348,
Thursday,14,2012-10-18,285,285.0,285,285,
Thursday,14,2012-10-25,285,285.0,285,285,
Thursday,14,2012-11-01,185,185.0,185,185,
Thursday,14,2012-11-08,182,182.0,182,182,
Thursday,14,2012-11-15,201,201.0,201,201,
Thursday,14,2012-11-22,220,220.0,220,220,
Thursday,14,2012-11-29,187,187.0,187,187,
Thursday,14,2012-12-06,212,212.0,212,212,
Thursday,14,2012-12-13,242,242.0,242,242,
Thursday,14,2012-12-20,214,214.0,214,214,
Thursday,14,2012-12-27,119,119.0,119,119,
Thursday,15,2011-01-06,62,62.0,62,62,
Thursday,15,2011-01-13,60,60.0,60,60,
Thursday,15,2011-01-20,70,70.0,70,70,
Thursday,15,2011-02-03,60,60.0,60,60,
Thursday,15,2011-02-10,50,50.0,50,50,
Thursday,15,2011-02-17,106,106.0,106,106,
Thursday,15,2011-02-24,63,63.0,63,63,
Thursday,15,2011-03-03,68,68.0,68,68,
Thursday,15,2011-03-10,14,14.0,14,14,
Thursday,15,2011-03-17,125,125.0,125,125,
Thursday,15,2011-03-24,90,90.0,90,90,
Thursday,15,2011-03-31,65,65.0,65,65,
Thursday,15,2011-04-07,160,160.0,160,160,
Thursday,15,2011-04-14,142,142.0,142,142,
Thursday,15,2011-04-21,235,235.0,235,235,
Thursday,15,2011-04-28,163,163.0,163,163,
Thursday,15,2011-05-05,147,147.0,147,147,
Thursday,15,2011-05-12,217,217.0,217,217,
Thursday,15,2011-05-19,188,188.0,188,188,
Thursday,15,2011-05-26,141,141.0,141,141,
Thursday,15,2011-06-02,188,188.0,188,188,
Thursday,15,2011-06-09,104,104.0,104,104,
Thursday,15,2011-06-16,159,159.0,159,159,
Thursday,15,2011-06-23,189,189.0,189,189,
Thursday,15,2011-06-30,240,240.0,240,240,
Thursday,15,2011-07-07,166,166.0,166,166,
Thursday,15,2011-07-14,180,180.0,180,180,
Thursday,15,2011-07-21,133,133.0,133,133,
Thursday,15,2011-07-28,146,146.0,146,146,
Thursday,15,2011-08-04,165,165.0,165,165,
Thursday,15,2011-08-11,178,178.0,178,178,
Thursday,15,2011-08-18,174,174.0,174,174,
Thursday,15,2011-08-25,132,132.0,132,132,
Thursday,15,2011-09-01,174,174.0,174,174,
Thursday,15,2011-09-08,139,139.0,139,139,
Thursday,15,2011-09-15,135,135.0,135,135,
Thursday,15,2011-09-22,181,181.0,181,181,
Thursday,15,2011-09-29,227,227.0,227,227,
Thursday,15,2011-10-06,219,219.0,219,219,
Thursday,15,2011-10-13,155,155.0,155,155,
Thursday,15,2011-10-20,160,160.0,160,160,
Thursday,15,2011-10-27,107,107.0,107,107,
Thursday,15,2011-11-03,162,162.0,162,162,
Thursday,15,2011-11-10,62,62.0,62,62,
Thursday,15,2011-11-17,116,116.0,116,116,
Thursday,15,2011-11-24,149,149.0,149,149,
Thursday,15,2011-12-01,154,154.0,154,154,
Thursday,15,2011-12-08,117,117.0,117,117,
Thursday,15,2011-12-15,82,82.0,82,82,
Thursday,15,2011-12-22,214,214.0,214,214,
Thursday,15,2011-12-29,177,177.0,177,177,
Thursday,15,2012-01-05,119,119.0,119,119,
Thursday,15,2012-01-12,188,188.0,188,188,
Thursday,15,2012-01-19,127,127.0,127,127,
Thursday,15,2012-01-26,164,164.0,164,164,
Thursday,15,2012-02-02,174,174.0,174,174,
Thursday,15,2012-02-09,134,134.0,134,134,
Thursday,15,2012-02-16,53,53.0,53,53,
Thursday,15,2012-02-23,217,217.0,217,217,
Thursday,15,2012-03-01,223,223.0,223,223,
Thursday,15,2012-03-08,185,185.0,185,185,
Thursday,15,2012-03-15,287,287.0,287,287,
Thursday,15,2012-03-22,304,304.0,304,304,
Thursday,15,2012-03-29,307,307.0,307,307,
Thursday,15,2012-04-05,269,269.0,269,269,
Thursday,15,2012-04-12,211,211.0,211,211,
Thursday,15,2012-04-19,262,262.0,262,262,
Thursday,15,2012-04-26,204,204.0,204,204,
Thursday,15,2012-05-03,283,283.0,283,283,
Thursday,15,2012-05-10,271,271.0,271,271,
Thursday,15,2012-05-17,316,316.0,316,316,
Thursday,15,2012-05-24,291,291.0,291,291,
Thursday,15,2012-05-31,290,290.0,290,290,
Thursday,15,2012-06-07,333,333.0,333,333,
Thursday,15,2012-06-14,324,324.0,324,324,
Thursday,15,2012-06-21,194,194.0,194,194,
Thursday,15,2012-06-28,219,219.0,219,219,
Thursday,15,2012-07-05,254,254.0,254,254,
Thursday,15,2012-07-12,271,271.0,271,271,
Thursday,15,2012-07-19,292,292.0,292,292,
Thursday,15,2012-07-26,238,238.0,238,238,
Thursday,15,2012-08-02,270,270.0,270,270,
Thursday,15,2012-08-09,267,267.0,267,267,
Thursday,15,2012-08-16,260,260.0,260,260,
Thursday,15,2012-08-23,305,305.0,305,305,
Thursday,15,2012-08-30,338,338.0,338,338,
Thursday,15,2012-09-06,270,270.0,270,270,
Thursday,15,2012-09-13,352,352.0,352,352,
Thursday,15,2012-09-20,291,291.0,291,291,
Thursday,15,2012-09-27,296,296.0,296,296,
Thursday,15,2012-10-04,325,325.0,325,325,
Thursday,15,2012-10-11,460,460.0,460,460,
Thursday,15,2012-10-18,353,353.0,353,353,
Thursday,15,2012-10-25,305,305.0,305,305,
Thursday,15,2012-11-01,214,214.0,214,214,
Thursday,15,2012-11-08,233,233.0,233,233,
Thursday,15,2012-11-15,217,217.0,217,217,
Thursday,15,2012-11-22,228,228.0,228,228,
Thursday,15,2012-11-29,220,220.0,220,220,
Thursday,15,2012-12-06,270,270.0,270,270,
Thursday,15,2012-12-13,280,280.0,280,280,
Thursday,15,2012-12-20,249,249.0,249,249,
Thursday,15,2012-12-27,120,120.0,120,120,
Thursday,16,2011-01-06,86,86.0,86,86,
Thursday,16,2011-01-13,78,78.0,78,78,
Thursday,16,2011-01-20,91,91.0,91,91,
Thursday,16,2011-01-27,24,24.0,24,24,
Thursday,16,2011-02-03,78,78.0,78,78,
Thursday,16,2011-02-10,80,80.0,80,80,
Thursday,16,2011-02-17,146,146.0,146,146,
Thursday,16,2011-02-24,71,71.0,71,71,
Thursday,16,2011-03-03,71,71.0,71,71,
Thursday,16,2011-03-10,21,21.0,21,21,
Thursday,16,2011-03-17,142,142.0,142,142,
Thursday,16,2011-03-24,84,84.0,84,84,
Thursday,16,2011-03-31,85,85.0,85,85,
Thursday,16,2011-04-07,213,213.0,213,213,
Thursday,16,2011-04-14,202,202.0,202,202,
Thursday,16,2011-04-21,294,294.0,294,294,
Thursday,16,2011-04-28,270,270.0,270,270,
Thursday,16,2011-05-05,269,269.0,269,269,
Thursday,16,2011-05-12,288,288.0,288,288,
Thursday,16,2011-05-19,302,302.0,302,302,
Thursday,16,2011-05-26,291,291.0,291,291,
Thursday,16,2011-06-02,318,318.0,318,318,
Thursday,16,2011-06-09,200,200.0,200,200,
Thursday,16,2011-06-16,294,294.0,294,294,
Thursday,16,2011-06-23,275,275.0,275,275,
Thursday,16,2011-06-30,323,323.0,323,323,
Thursday,16,2011-07-07,265,265.0,265,265,
Thursday,16,2011-07-14,274,274.0,274,274,
Thursday,16,2011-07-21,210,210.0,210,210,
Thursday,16,2011-07-28,256,256.0,256,256,
Thursday,16,2011-08-04,290,290.0,290,290,
Thursday,16,2011-08-11,298,298.0,298,298,
Thursday,16,2011-08-18,245,245.0,245,245,
Thursday,16,2011-08-25,121,121.0,121,121,
Thursday,16,2011-09-01,308,308.0,308,308,
Thursday,16,2011-09-08,156,156.0,156,156,
Thursday,16,2011-09-15,222,222.0,222,222,
Thursday,16,2011-09-22,301,301.0,301,301,
Thursday,16,2011-09-29,291,291.0,291,291,
Thursday,16,2011-10-06,323,323.0,323,323,
Thursday,16,2011-10-13,276,276.0,276,276,
Thursday,16,2011-10-20,234,234.0,234,234,
Thursday,16,2011-10-27,207,207.0,207,207,
Thursday,16,2011-11-03,267,267.0,267,267,
Thursday,16,2011-11-10,73,73.0,73,73,
Thursday,16,2011-11-17,195,195.0,195,195,
Thursday,16,2011-11-24,114,114.0,114,114,
Thursday,16,2011-12-01,201,201.0,201,201,
Thursday,16,2011-12-08,208,208.0,208,208,
Thursday,16,2011-12-15,131,131.0,131,131,
Thursday,16,2011-12-22,256,256.0,256,256,
Thursday,16,2011-12-29,177,177.0,177,177,
Thursday,16,2012-01-05,197,197.0,197,197,
Thursday,16,2012-01-12,281,281.0,281,281,
Thursday,16,2012-01-19,193,193.0,193,193,
Thursday,16,2012-01-26,224,224.0,224,224,
Thursday,16,2012-02-02,229,229.0,229,229,
Thursday,16,2012-02-09,238,238.0,238,238,
Thursday,16,2012-02-16,118,118.0,118,118,
Thursday,16,2012-02-23,343,343.0,343,343,
Thursday,16,2012-03-01,361,361.0,361,361,
Thursday,16,2012-03-08,342,342.0,342,342,
Thursday,16,2012-03-15,426,426.0,426,426,
Thursday,16,2012-03-22,425,425.0,425,425,
Thursday,16,2012-03-29,388,388.0,388,388,
Thursday,16,2012-04-05,402,402.0,402,402,
Thursday,16,2012-04-12,353,353.0,353,353,
Thursday,16,2012-04-19,387,387.0,387,387,
Thursday,16,2012-04-26,318,318.0,318,318,
Thursday,16,2012-05-03,370,370.0,370,370,
Thursday,16,2012-05-10,421,421.0,421,421,
Thursday,16,2012-05-17,430,430.0,430,430,
Thursday,16,2012-05-24,390,390.0,390,390,
Thursday,16,2012-05-31,487,487.0,487,487,
Thursday,16,2012-06-07,466,466.0,466,466,
Thursday,16,2012-06-14,438,438.0,438,438,
Thursday,16,2012-06-21,320,320.0,320,320,
Thursday,16,2012-06-28,387,387.0,387,387,
Thursday,16,2012-07-05,433,433.0,433,433,
Thursday,16,2012-07-12,439,439.0,439,439,
Thursday,16,2012-07-19,358,358.0,358,358,
Thursday,16,2012-07-26,374,374.0,374,374,
Thursday,16,2012-08-02,406,406.0,406,406,
Thursday,16,2012-08-09,417,417.0,417,417,
Thursday,16,2012-08-16,419,419.0,419,419,
Thursday,16,2012-08-23,465,465.0,465,465,
Thursday,16,2012-08-30,482,482.0,482,482,
Thursday,16,2012-09-06,416,416.0,416,416,
Thursday,16,2012-09-13,491,491.0,491,491,
Thursday,16,2012-09-20,457,457.0,457,457,
Thursday,16,2012-09-27,472,472.0,472,472,
Thursday,16,2012-10-04,497,497.0,497,497,
Thursday,16,2012-10-11,481,481.0,481,481,
Thursday,16,2012-10-18,450,450.0,450,450,
Thursday,16,2012-10-25,499,499.0,499,499,
Thursday,16,2012-11-01,344,344.0,344,344,
Thursday,16,2012-11-08,339,339.0,339,339,
Thursday,16,2012-11-15,342,342.0,342,342,
Thursday,16,2012-11-22,182,182.0,182,182,
Thursday,16,2012-11-29,370,370.0,370,370,
Thursday,16,2012-12-06,331,331.0,331,331,
Thursday,16,2012-12-13,406,406.0,406,406,
Thursday,16,2012-12-20,302,302.0,302,302,
Thursday,16,2012-12-27,174,174.0,174,174,
Thursday,17,2011-01-06,172,172.0,172,172,
Thursday,17,2011-01-13,162,162.0,162,162,
Thursday,17,2011-01-20,215,215.0,215,215,
Thursday,17,2011-01-27,84,84.0,84,84,
Thursday,17,2011-02-03,175,175.0,175,175,
Thursday,17,2011-02-10,165,165.0,165,165,
Thursday,17,2011-02-17,274,274.0,274,274,
Thursday,17,2011-02-24,177,177.0,177,177,
Thursday,17,2011-03-03,202,202.0,202,202,
Thursday,17,2011-03-10,111,111.0,111,111,
Thursday,17,2011-03-17,313,313.0,313,313,
Thursday,17,2011-03-24,233,233.0,233,233,
Thursday,17,2011-03-31,168,168.0,168,168,
Thursday,17,2011-04-07,343,343.0,343,343,
Thursday,17,2011-04-14,388,388.0,388,388,
Thursday,17,2011-04-21,481,481.0,481,481,
Thursday,17,2011-04-28,455,455.0,455,455,
Thursday,17,2011-05-05,533,533.0,533,533,
Thursday,17,2011-05-12,594,594.0,594,594,
Thursday,17,2011-05-19,547,547.0,547,547,
Thursday,17,2011-05-26,494,494.0,494,494,
Thursday,17,2011-06-02,572,572.0,572,572,
Thursday,17,2011-06-09,409,409.0,409,409,
Thursday,17,2011-06-16,272,272.0,272,272,
Thursday,17,2011-06-23,569,569.0,569,569,
Thursday,17,2011-06-30,594,594.0,594,594,
Thursday,17,2011-07-07,569,569.0,569,569,
Thursday,17,2011-07-14,595,595.0,595,595,
Thursday,17,2011-07-21,414,414.0,414,414,
Thursday,17,2011-07-28,468,468.0,468,468,
Thursday,17,2011-08-04,555,555.0,555,555,
Thursday,17,2011-08-11,582,582.0,582,582,
Thursday,17,2011-08-18,409,409.0,409,409,
Thursday,17,2011-08-25,312,312.0,312,312,
Thursday,17,2011-09-01,628,628.0,628,628,
Thursday,17,2011-09-08,113,113.0,113,113,
Thursday,17,2011-09-15,261,261.0,261,261,
Thursday,17,2011-09-22,563,563.0,563,563,
Thursday,17,2011-09-29,589,589.0,589,589,
Thursday,17,2011-10-06,568,568.0,568,568,
Thursday,17,2011-10-13,479,479.0,479,479,
Thursday,17,2011-10-20,494,494.0,494,494,
Thursday,17,2011-10-27,322,322.0,322,322,
Thursday,17,2011-11-03,498,498.0,498,498,
Thursday,17,2011-11-10,177,177.0,177,177,
