day_type,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt
Weekday,19,2011-12-01,228,228.0,228,228
Weekday,19,2011-12-02,265,265.0,265,265
Weekday,19,2011-12-05,308,308.0,308,308
Weekday,19,2011-12-06,233,233.0,233,233
Weekday,19,2011-12-07,33,33.0,33,33
Weekday,19,2011-12-08,232,232.0,232,232
Weekday,19,2011-12-09,199,199.0,199,199
Weekday,19,2011-12-12,241,241.0,241,241
Weekday,19,2011-12-13,267,267.0,267,267
Weekday,19,2011-12-14,268,268.0,268,268
Weekday,19,2011-12-15,287,287.0,287,287
Weekday,19,2011-12-16,214,214.0,214,214
Weekday,19,2011-12-19,251,251.0,251,251
Weekday,19,2011-12-20,224,224.0,224,224
Weekday,19,2011-12-21,209,209.0,209,209
Weekday,19,2011-12-22,142,142.0,142,142
Weekday,19,2011-12-23,76,76.0,76,76
Weekday,19,2011-12-26,65,65.0,65,65
Weekday,19,2011-12-27,90,90.0,90,90
Weekday,19,2011-12-28,151,151.0,151,151
Weekday,19,2011-12-29,135,135.0,135,135
Weekday,19,2011-12-30,112,112.0,112,112
Weekday,19,2012-01-02,93,93.0,93,93
Weekday,19,2012-01-03,156,156.0,156,156
Weekday,19,2012-01-04,184,184.0,184,184
Weekday,19,2012-01-05,265,265.0,265,265
Weekday,19,2012-01-06,272,272.0,272,272
Weekday,19,2012-01-09,190,190.0,190,190
Weekday,19,2012-01-10,281,281.0,281,281
Weekday,19,2012-01-11,93,93.0,93,93
Weekday,19,2012-01-12,330,330.0,330,330
Weekday,19,2012-01-13,206,206.0,206,206
Weekday,19,2012-01-16,144,144.0,144,144
Weekday,19,2012-01-17,308,308.0,308,308
Weekday,19,2012-01-18,256,256.0,256,256
Weekday,19,2012-01-19,234,234.0,234,234
Weekday,19,2012-01-20,192,192.0,192,192
Weekday,19,2012-01-23,220,220.0,220,220
Weekday,19,2012-01-24,331,331.0,331,331
Weekday,19,2012-01-25,316,316.0,316,316
Weekday,19,2012-01-26,313,313.0,313,313
Weekday,19,2012-01-27,251,251.0,251,251
Weekday,19,2012-01-30,306,306.0,306,306
Weekday,19,2012-01-31,328,328.0,328,328
Weekday,19,2012-02-01,335,335.0,335,335
Weekday,19,2012-02-02,327,327.0,327,327
Weekday,19,2012-02-03,267,267.0,267,267
Weekday,19,2012-02-06,291,291.0,291,291
Weekday,19,2012-02-07,338,338.0,338,338
Weekday,19,2012-02-08,161,161.0,161,161
Weekday,19,2012-02-09,295,295.0,295,295
Weekday,19,2012-02-10,262,262.0,262,262
Weekday,19,2012-02-13,263,263.0,263,263
Weekday,19,2012-02-14,281,281.0,281,281
Weekday,19,2012-02-15,311,311.0,311,311
Weekday,19,2012-02-16,258,258.0,258,258
Weekday,19,2012-02-17,282,282.0,282,282
Weekday,19,2012-02-20,172,172.0,172,172
Weekday,19,2012-02-21,304,304.0,304,304
Weekday,19,2012-02-22,327,327.0,327,327
Weekday,19,2012-02-23,369,369.0,369,369
Weekday,19,2012-02-24,233,233.0,233,233
Weekday,19,2012-02-27,334,334.0,334,334
Weekday,19,2012-02-28,306,306.0,306,306
Weekday,19,2012-02-29,102,102.0,102,102
Weekday,19,2012-03-01,328,328.0,328,328
Weekday,19,2012-03-02,174,174.0,174,174
Weekday,19,2012-03-05,226,226.0,226,226
Weekday,19,2012-03-06,287,287.0,287,287
Weekday,19,2012-03-07,361,361.0,361,361
Weekday,19,2012-03-08,416,416.0,416,416
Weekday,19,2012-03-09,244,244.0,244,244
Weekday,19,2012-03-12,446,446.0,446,446
Weekday,19,2012-03-13,479,479.0,479,479
Weekday,19,2012-03-14,472,472.0,472,472
Weekday,19,2012-03-15,425,425.0,425,425
Weekday,19,2012-03-16,296,296.0,296,296
Weekday,19,2012-03-19,549,549.0,549,549
Weekday,19,2012-03-20,555,555.0,555,555
Weekday,19,2012-03-21,582,582.0,582,582
Weekday,19,2012-03-22,586,586.0,586,586
Weekday,19,2012-03-23,686,686.0,686,686
Weekday,19,2012-03-26,458,458.0,458,458
Weekday,19,2012-03-27,417,417.0,417,417
Weekday,19,2012-03-28,456,456.0,456,456
Weekday,19,2012-03-29,468,468.0,468,468
Weekday,19,2012-03-30,395,395.0,395,395
Weekday,19,2012-04-02,494,494.0,494,494
Weekday,19,2012-04-03,558,558.0,558,558
Weekday,19,2012-04-04,494,494.0,494,494
Weekday,19,2012-04-05,487,487.0,487,487
Weekday,19,2012-04-06,412,412.0,412,412
Weekday,19,2012-04-09,421,421.0,421,421
Weekday,19,2012-04-10,479,479.0,479,479
Weekday,19,2012-04-11,384,384.0,384,384
Weekday,19,2012-04-12,433,433.0,433,433
Weekday,19,2012-04-13,427,427.0,427,427
Weekday,19,2012-04-16,522,522.0,522,522
Weekday,19,2012-04-17,537,537.0,537,537
Weekday,19,2012-04-18,368,368.0,368,368
Weekday,19,2012-04-19,586,586.0,586,586
Weekday,19,2012-04-20,492,492.0,492,492
Weekday,19,2012-04-23,298,298.0,298,298
Weekday,19,2012-04-24,482,482.0,482,482
Weekday,19,2012-04-25,543,543.0,543,543
Weekday,19,2012-04-26,464,464.0,464,464
Weekday,19,2012-04-27,441,441.0,441,441
Weekday,19,2012-04-30,471,471.0,471,471
Weekday,19,2012-05-01,487,487.0,487,487
Weekday,19,2012-05-02,504,504.0,504,504
Weekday,19,2012-05-03,522,522.0,522,522
Weekday,19,2012-05-04,452,452.0,452,452
Weekday,19,2012-05-07,546,546.0,546,546
Weekday,19,2012-05-08,458,458.0,458,458
Weekday,19,2012-05-09,98,98.0,98,98
Weekday,19,2012-05-10,553,553.0,553,553
Weekday,19,2012-05-11,503,503.0,503,503
Weekday,19,2012-05-14,304,304.0,304,304
Weekday,19,2012-05-15,512,512.0,512,512
Weekday,19,2012-05-16,590,590.0,590,590
Weekday,19,2012-05-17,537,537.0,537,537
Weekday,19,2012-05-18,483,483.0,483,483
Weekday,19,2012-05-21,448,448.0,448,448
Weekday,19,2012-05-22,364,364.0,364,364
Weekday,19,2012-05-23,376,376.0,376,376
Weekday,19,2012-05-24,492,492.0,492,492
Weekday,19,2012-05-25,404,404.0,404,404
Weekday,19,2012-05-28,395,395.0,395,395
Weekday,19,2012-05-29,526,526.0,526,526
Weekday,19,2012-05-30,556,556.0,556,556
Weekday,19,2012-05-31,591,591.0,591,591
Weekday,19,2012-06-01,45,45.0,45,45
Weekday,19,2012-06-04,645,645.0,645,645
Weekday,19,2012-06-05,513,513.0,513,513
Weekday,19,2012-06-06,538,538.0,538,538
Weekday,19,2012-06-07,602,602.0,602,602
Weekday,19,2012-06-08,555,555.0,555,555
Weekday,19,2012-06-11,596,596.0,596,596
Weekday,19,2012-06-12,491,491.0,491,491
Weekday,19,2012-06-13,671,671.0,671,671
Weekday,19,2012-06-14,579,579.0,579,579
Weekday,19,2012-06-15,467,467.0,467,467
Weekday,19,2012-06-18,463,463.0,463,463
Weekday,19,2012-06-19,514,514.0,514,514
Weekday,19,2012-06-20,539,539.0,539,539
Weekday,19,2012-06-21,499,499.0,499,499
Weekday,19,2012-06-22,362,362.0,362,362
Weekday,19,2012-06-25,582,582.0,582,582
Weekday,19,2012-06-26,612,612.0,612,612
Weekday,19,2012-06-27,643,643.0,643,643
Weekday,19,2012-06-28,571,571.0,571,571
Weekday,19,2012-06-29,363,363.0,363,363
Weekday,19,2012-07-02,581,581.0,581,581
Weekday,19,2012-07-03,497,497.0,497,497
Weekday,19,2012-07-04,432,432.0,432,432
Weekday,19,2012-07-05,503,503.0,503,503
Weekday,19,2012-07-06,418,418.0,418,418
Weekday,19,2012-07-09,631,631.0,631,631
Weekday,19,2012-07-10,414,414.0,414,414
Weekday,19,2012-07-11,633,633.0,633,633
Weekday,19,2012-07-12,629,629.0,629,629
Weekday,19,2012-07-13,488,488.0,488,488
Weekday,19,2012-07-16,595,595.0,595,595
Weekday,19,2012-07-17,547,547.0,547,547
Weekday,19,2012-07-18,516,516.0,516,516
Weekday,19,2012-07-19,533,533.0,533,533
Weekday,19,2012-07-20,402,402.0,402,402
Weekday,19,2012-07-23,582,582.0,582,582
Weekday,19,2012-07-24,632,632.0,632,632
Weekday,19,2012-07-25,698,698.0,698,698
Weekday,19,2012-07-26,614,614.0,614,614
Weekday,19,2012-07-27,516,516.0,516,516
Weekday,19,2012-07-30,665,665.0,665,665
Weekday,19,2012-07-31,614,614.0,614,614
Weekday,19,2012-08-01,652,652.0,652,652
Weekday,19,2012-08-02,607,607.0,607,607
Weekday,19,2012-08-03,469,469.0,469,469
Weekday,19,2012-08-06,640,640.0,640,640
Weekday,19,2012-08-07,610,610.0,610,610
Weekday,19,2012-08-08,686,686.0,686,686
Weekday,19,2012-08-09,623,623.0,623,623
Weekday,19,2012-08-10,492,492.0,492,492
Weekday,19,2012-08-13,555,555.0,555,555
Weekday,19,2012-08-14,627,627.0,627,627
Weekday,19,2012-08-15,649,649.0,649,649
Weekday,19,2012-08-16,677,677.0,677,677
Weekday,19,2012-08-17,491,491.0,491,491
Weekday,19,2012-08-20,299,299.0,299,299
Weekday,19,2012-08-21,476,476.0,476,476
Weekday,19,2012-08-22,580,580.0,580,580
Weekday,19,2012-08-23,633,633.0,633,633
Weekday,19,2012-08-24,536,536.0,536,536
Weekday,19,2012-08-27,573,573.0,573,573
Weekday,19,2012-08-28,597,597.0,597,597
Weekday,19,2012-08-29,643,643.0,643,643
Weekday,19,2012-08-30,610,610.0,610,610
Weekday,19,2012-08-31,452,452.0,452,452
Weekday,19,2012-09-03,374,374.0,374,374
Weekday,19,2012-09-04,552,552.0,552,552
Weekday,19,2012-09-05,662,662.0,662,662
Weekday,19,2012-09-06,558,558.0,558,558
Weekday,19,2012-09-07,568,568.0,568,568
Weekday,19,2012-09-10,633,633.0,633,633
Weekday,19,2012-09-11,596,596.0,596,596
Weekday,19,2012-09-12,635,635.0,635,635
Weekday,19,2012-09-13,674,674.0,674,674
Weekday,19,2012-09-14,579,579.0,579,579
Weekday,19,2012-09-17,486,486.0,486,486
Weekday,19,2012-09-18,324,324.0,324,324
Weekday,19,2012-09-19,611,611.0,611,611
Weekday,19,2012-09-20,603,603.0,603,603
Weekday,19,2012-09-21,588,588.0,588,588
Weekday,19,2012-09-24,590,590.0,590,590
Weekday,19,2012-09-25,539,539.0,539,539
Weekday,19,2012-09-26,627,627.0,627,627
Weekday,19,2012-09-27,559,559.0,559,559
Weekday,19,2012-09-28,508,508.0,508,508
Weekday,19,2012-10-01,516,516.0,516,516
Weekday,19,2012-10-02,395,395.0,395,395
Weekday,19,2012-10-03,593,593.0,593,593
Weekday,19,2012-10-04,534,534.0,534,534
Weekday,19,2012-10-05,500,500.0,500,500
Weekday,19,2012-10-08,371,371.0,371,371
Weekday,19,2012-10-09,514,514.0,514,514
Weekday,19,2012-10-10,566,566.0,566,566
Weekday,19,2012-10-11,743,743.0,743,743
Weekday,19,2012-10-12,493,493.0,493,493
Weekday,19,2012-10-15,239,239.0,239,239
Weekday,19,2012-10-16,531,531.0,531,531
Weekday,19,2012-10-17,516,516.0,516,516
Weekday,19,2012-10-18,513,513.0,513,513
Weekday,19,2012-10-19,232,232.0,232,232
Weekday,19,2012-10-22,514,514.0,514,514
Weekday,19,2012-10-23,482,482.0,482,482
Weekday,19,2012-10-24,572,572.0,572,572
Weekday,19,2012-10-25,542,542.0,542,542
Weekday,19,2012-10-26,471,471.0,471,471
Weekday,19,2012-10-30,115,115.0,115,115
Weekday,19,2012-10-31,410,410.0,410,410
Weekday,19,2012-11-01,452,452.0,452,452
Weekday,19,2012-11-02,374,374.0,374,374
Weekday,19,2012-11-05,372,372.0,372,372
Weekday,19,2012-11-06,371,371.0,371,371
Weekday,19,2012-11-07,319,319.0,319,319
Weekday,19,2012-11-08,373,373.0,373,373
Weekday,19,2012-11-09,361,361.0,361,361
Weekday,19,2012-11-12,353,353.0,353,353
Weekday,19,2012-11-13,356,356.0,356,356
Weekday,19,2012-11-14,396,396.0,396,396
Weekday,19,2012-11-15,386,386.0,386,386
Weekday,19,2012-11-16,332,332.0,332,332
Weekday,19,2012-11-19,406,406.0,406,406
Weekday,19,2012-11-20,384,384.0,384,384
Weekday,19,2012-11-21,243,243.0,243,243
Weekday,19,2012-11-22,44,44.0,44,44
Weekday,19,2012-11-23,154,154.0,154,154
Weekday,19,2012-11-26,371,371.0,371,371
Weekday,19,2012-11-27,350,350.0,350,350
Weekday,19,2012-11-28,387,387.0,387,387
Weekday,19,2012-11-29,344,344.0,344,344
Weekday,19,2012-11-30,377,377.0,377,377
Weekday,19,2012-12-03,471,471.0,471,471
Weekday,19,2012-12-04,460,460.0,460,460
Weekday,19,2012-12-05,414,414.0,414,414
Weekday,19,2012-12-06,373,373.0,373,373
Weekday,19,2012-12-07,352,352.0,352,352
Weekday,19,2012-12-10,427,427.0,427,427
Weekday,19,2012-12-11,433,433.0,433,433
Weekday,19,2012-12-12,402,402.0,402,402
Weekday,19,2012-12-13,348,348.0,348,348
Weekday,19,2012-12-14,319,319.0,319,319
Weekday,19,2012-12-17,340,340.0,340,340
Weekday,19,2012-12-18,353,353.0,353,353
Weekday,19,2012-12-19,336,336.0,336,336
Weekday,19,2012-12-20,118,118.0,118,118
Weekday,19,2012-12-21,153,153.0,153,153
Weekday,19,2012-12-24,18,18.0,18,18
Weekday,19,2012-12-25,36,36.0,36,36
Weekday,19,2012-12-26,35,35.0,35,35
Weekday,19,2012-12-27,117,117.0,117,117
Weekday,19,2012-12-28,128,128.0,128,128
Weekday,19,2012-12-31,119,119.0,119,119
Weekday,20,2011-01-03,52,52.0,52,52
Weekday,20,2011-01-04,54,54.0,54,54
Weekday,20,2011-01-05,89,89.0,89,89
Weekday,20,2011-01-06,69,69.0,69,69
Weekday,20,2011-01-07,51,51.0,51,51
Weekday,20,2011-01-10,74,74.0,74,74
Weekday,20,2011-01-11,32,32.0,32,32
Weekday,20,2011-01-12,56,56.0,56,56
Weekday,20,2011-01-13,64,64.0,64,64
Weekday,20,2011-01-14,68,68.0,68,68
Weekday,20,2011-01-17,33,33.0,33,33
Weekday,20,2011-01-18,83,83.0,83,83
Weekday,20,2011-01-19,76,76.0,76,76
Weekday,20,2011-01-20,126,126.0,126,126
Weekday,20,2011-01-21,53,53.0,53,53
Weekday,20,2011-01-24,81,81.0,81,81
Weekday,20,2011-01-25,119,119.0,119,119
Weekday,20,2011-01-27,59,59.0,59,59
Weekday,20,2011-01-28,62,62.0,62,62
Weekday,20,2011-01-31,78,78.0,78,78
Weekday,20,2011-02-01,74,74.0,74,74
Weekday,20,2011-02-02,75,75.0,75,75
Weekday,20,2011-02-03,109,109.0,109,109
Weekday,20,2011-02-04,71,71.0,71,71
Weekday,20,2011-02-07,88,88.0,88,88
Weekday,20,2011-02-08,56,56.0,56,56
Weekday,20,2011-02-09,84,84.0,84,84
Weekday,20,2011-02-10,97,97.0,97,97
Weekday,20,2011-02-11,63,63.0,63,63
Weekday,20,2011-02-14,70,70.0,70,70
Weekday,20,2011-02-15,101,101.0,101,101
Weekday,20,2011-02-16,118,118.0,118,118
Weekday,20,2011-02-17,139,139.0,139,139
Weekday,20,2011-02-18,124,124.0,124,124
Weekday,20,2011-02-21,29,29.0,29,29
Weekday,20,2011-02-22,105,105.0,105,105
Weekday,20,2011-02-23,109,109.0,109,109
Weekday,20,2011-02-24,89,89.0,89,89
Weekday,20,2011-02-25,62,62.0,62,62
Weekday,20,2011-02-28,45,45.0,45,45
Weekday,20,2011-03-01,88,88.0,88,88
Weekday,20,2011-03-02,95,95.0,95,95
Weekday,20,2011-03-03,70,70.0,70,70
Weekday,20,2011-03-04,87,87.0,87,87
Weekday,20,2011-03-07,92,92.0,92,92
Weekday,20,2011-03-08,76,76.0,76,76
Weekday,20,2011-03-09,91,91.0,91,91
Weekday,20,2011-03-10,38,38.0,38,38
Weekday,20,2011-03-11,76,76.0,76,76
Weekday,20,2011-03-14,129,129.0,129,129
Weekday,20,2011-03-15,88,88.0,88,88
Weekday,20,2011-03-16,121,121.0,121,121
Weekday,20,2011-03-17,137,137.0,137,137
Weekday,20,2011-03-18,149,149.0,149,149
Weekday,20,2011-03-21,122,122.0,122,122
Weekday,20,2011-03-22,135,135.0,135,135
Weekday,20,2011-03-23,75,75.0,75,75
Weekday,20,2011-03-24,118,118.0,118,118
Weekday,20,2011-03-25,81,81.0,81,81
Weekday,20,2011-03-28,112,112.0,112,112
Weekday,20,2011-03-29,132,132.0,132,132
Weekday,20,2011-03-30,44,44.0,44,44
Weekday,20,2011-03-31,85,85.0,85,85
Weekday,20,2011-04-01,77,77.0,77,77
Weekday,20,2011-04-04,173,173.0,173,173
Weekday,20,2011-04-05,91,91.0,91,91
Weekday,20,2011-04-06,141,141.0,141,141
Weekday,20,2011-04-07,203,203.0,203,203
Weekday,20,2011-04-08,63,63.0,63,63
Weekday,20,2011-04-11,166,166.0,166,166
Weekday,20,2011-04-12,103,103.0,103,103
Weekday,20,2011-04-13,126,126.0,126,126
Weekday,20,2011-04-14,169,169.0,169,169
Weekday,20,2011-04-15,118,118.0,118,118
Weekday,20,2011-04-18,165,165.0,165,165
Weekday,20,2011-04-19,168,168.0,168,168
Weekday,20,2011-04-20,225,225.0,225,225
Weekday,20,2011-04-21,204,204.0,204,204
Weekday,20,2011-04-22,47,47.0,47,47
Weekday,20,2011-04-25,237,237.0,237,237
Weekday,20,2011-04-26,234,234.0,234,234
Weekday,20,2011-04-27,218,218.0,218,218
Weekday,20,2011-04-28,269,269.0,269,269
Weekday,20,2011-04-29,194,194.0,194,194
Weekday,20,2011-05-02,218,218.0,218,218
Weekday,20,2011-05-03,290,290.0,290,290
Weekday,20,2011-05-04,191,191.0,191,191
Weekday,20,2011-05-05,258,258.0,258,258
Weekday,20,2011-05-06,190,190.0,190,190
Weekday,20,2011-05-09,239,239.0,239,239
Weekday,20,2011-05-10,291,291.0,291,291
Weekday,20,2011-05-11,273,273.0,273,273
Weekday,20,2011-05-12,276,276.0,276,276
Weekday,20,2011-05-13,152,152.0,152,152
Weekday,20,2011-05-16,198,198.0,198,198
Weekday,20,2011-05-17,283,283.0,283,283
Weekday,20,2011-05-18,213,213.0,213,213
Weekday,20,2011-05-19,282,282.0,282,282
Weekday,20,2011-05-20,220,220.0,220,220
Weekday,20,2011-05-23,310,310.0,310,310
Weekday,20,2011-05-24,280,280.0,280,280
Weekday,20,2011-05-25,340,340.0,340,340
Weekday,20,2011-05-26,322,322.0,322,322
Weekday,20,2011-05-27,144,144.0,144,144
Weekday,20,2011-05-30,237,237.0,237,237
Weekday,20,2011-05-31,251,251.0,251,251
Weekday,20,2011-06-01,256,256.0,256,256
Weekday,20,2011-06-02,337,337.0,337,337
Weekday,20,2011-06-03,293,293.0,293,293
Weekday,20,2011-06-06,336,336.0,336,336
Weekday,20,2011-06-07,346,346.0,346,346
Weekday,20,2011-06-08,280,280.0,280,280
Weekday,20,2011-06-09,254,254.0,254,254
Weekday,20,2011-06-10,250,250.0,250,250
Weekday,20,2011-06-13,331,331.0,331,331
Weekday,20,2011-06-14,297,297.0,297,297
Weekday,20,2011-06-15,330,330.0,330,330
Weekday,20,2011-06-16,201,201.0,201,201
Weekday,20,2011-06-17,232,232.0,232,232
Weekday,20,2011-06-20,316,316.0,316,316
Weekday,20,2011-06-21,326,326.0,326,326
Weekday,20,2011-06-22,282,282.0,282,282
Weekday,20,2011-06-23,352,352.0,352,352
Weekday,20,2011-06-24,288,288.0,288,288
Weekday,20,2011-06-27,305,305.0,305,305
Weekday,20,2011-06-28,296,296.0,296,296
Weekday,20,2011-06-29,333,333.0,333,333
Weekday,20,2011-06-30,340,340.0,340,340
Weekday,20,2011-07-01,269,269.0,269,269
Weekday,20,2011-07-04,386,386.0,386,386
Weekday,20,2011-07-05,284,284.0,284,284
Weekday,20,2011-07-06,312,312.0,312,312
Weekday,20,2011-07-07,285,285.0,285,285
Weekday,20,2011-07-08,250,250.0,250,250
Weekday,20,2011-07-11,236,236.0,236,236
Weekday,20,2011-07-12,308,308.0,308,308
Weekday,20,2011-07-13,342,342.0,342,342
Weekday,20,2011-07-14,348,348.0,348,348
Weekday,20,2011-07-15,343,343.0,343,343
Weekday,20,2011-07-18,323,323.0,323,323
Weekday,20,2011-07-19,277,277.0,277,277
Weekday,20,2011-07-20,309,309.0,309,309
Weekday,20,2011-07-21,237,237.0,237,237
Weekday,20,2011-07-22,212,212.0,212,212
Weekday,20,2011-07-25,302,302.0,302,302
Weekday,20,2011-07-26,290,290.0,290,290
Weekday,20,2011-07-27,294,294.0,294,294
Weekday,20,2011-07-28,270,270.0,270,270
Weekday,20,2011-07-29,206,206.0,206,206
Weekday,20,2011-08-01,305,305.0,305,305
Weekday,20,2011-08-02,288,288.0,288,288
Weekday,20,2011-08-03,87,87.0,87,87
Weekday,20,2011-08-04,286,286.0,286,286
Weekday,20,2011-08-05,291,291.0,291,291
Weekday,20,2011-08-08,286,286.0,286,286
Weekday,20,2011-08-09,292,292.0,292,292
Weekday,20,2011-08-10,312,312.0,312,312
Weekday,20,2011-08-11,288,288.0,288,288
Weekday,20,2011-08-12,287,287.0,287,287
Weekday,20,2011-08-15,285,285.0,285,285
Weekday,20,2011-08-16,280,280.0,280,280
Weekday,20,2011-08-17,280,280.0,280,280
Weekday,20,2011-08-18,165,165.0,165,165
Weekday,20,2011-08-19,58,58.0,58,58
Weekday,20,2011-08-22,268,268.0,268,268
Weekday,20,2011-08-23,260,260.0,260,260
Weekday,20,2011-08-24,334,334.0,334,334
Weekday,20,2011-08-25,225,225.0,225,225
Weekday,20,2011-08-26,222,222.0,222,222
Weekday,20,2011-08-29,277,277.0,277,277
Weekday,20,2011-08-30,298,298.0,298,298
Weekday,20,2011-08-31,289,289.0,289,289
Weekday,20,2011-09-01,280,280.0,280,280
Weekday,20,2011-09-02,196,196.0,196,196
Weekday,20,2011-09-05,82,82.0,82,82
Weekday,20,2011-09-06,163,163.0,163,163
Weekday,20,2011-09-07,96,96.0,96,96
Weekday,20,2011-09-08,89,89.0,89,89
Weekday,20,2011-09-09,210,210.0,210,210
Weekday,20,2011-09-12,299,299.0,299,299
Weekday,20,2011-09-13,272,272.0,272,272
Weekday,20,2011-09-14,261,261.0,261,261
Weekday,20,2011-09-15,248,248.0,248,248
Weekday,20,2011-09-16,225,225.0,225,225
Weekday,20,2011-09-19,231,231.0,231,231
Weekday,20,2011-09-20,253,253.0,253,253
Weekday,20,2011-09-21,160,160.0,160,160
Weekday,20,2011-09-22,285,285.0,285,285
Weekday,20,2011-09-23,179,179.0,179,179
Weekday,20,2011-09-26,251,251.0,251,251
Weekday,20,2011-09-27,238,238.0,238,238
Weekday,20,2011-09-28,102,102.0,102,102
Weekday,20,2011-09-29,273,273.0,273,273
Weekday,20,2011-09-30,230,230.0,230,230
Weekday,20,2011-10-03,204,204.0,204,204
Weekday,20,2011-10-04,261,261.0,261,261
Weekday,20,2011-10-05,246,246.0,246,246
Weekday,20,2011-10-06,260,260.0,260,260
Weekday,20,2011-10-07,197,197.0,197,197
Weekday,20,2011-10-10,225,225.0,225,225
Weekday,20,2011-10-11,234,234.0,234,234
Weekday,20,2011-10-12,90,90.0,90,90
Weekday,20,2011-10-13,181,181.0,181,181
Weekday,20,2011-10-14,196,196.0,196,196
Weekday,20,2011-10-17,229,229.0,229,229
Weekday,20,2011-10-18,227,227.0,227,227
Weekday,20,2011-10-19,145,145.0,145,145
Weekday,20,2011-10-20,241,241.0,241,241
Weekday,20,2011-10-21,184,184.0,184,184
Weekday,20,2011-10-24,129,129.0,129,129
Weekday,20,2011-10-25,248,248.0,248,248
Weekday,20,2011-10-26,207,207.0,207,207
Weekday,20,2011-10-27,182,182.0,182,182
Weekday,20,2011-10-28,143,143.0,143,143
Weekday,20,2011-10-31,172,172.0,172,172
Weekday,20,2011-11-01,209,209.0,209,209
Weekday,20,2011-11-02,182,182.0,182,182
Weekday,20,2011-11-03,209,209.0,209,209
Weekday,20,2011-11-04,186,186.0,186,186
Weekday,20,2011-11-07,204,204.0,204,204
Weekday,20,2011-11-08,181,181.0,181,181
Weekday,20,2011-11-09,219,219.0,219,219
Weekday,20,2011-11-10,168,168.0,168,168
Weekday,20,2011-11-11,109,109.0,109,109
Weekday,20,2011-11-14,240,240.0,240,240
Weekday,20,2011-11-15,238,238.0,238,238
Weekday,20,2011-11-16,99,99.0,99,99
Weekday,20,2011-11-17,169,169.0,169,169
Weekday,20,2011-11-18,137,137.0,137,137
Weekday,20,2011-11-21,80,80.0,80,80
Weekday,20,2011-11-22,127,127.0,127,127
Weekday,20,2011-11-23,68,68.0,68,68
Weekday,20,2011-11-24,31,31.0,31,31
Weekday,20,2011-11-25,95,95.0,95,95
Weekday,20,2011-11-28,218,218.0,218,218
Weekday,20,2011-11-29,184,184.0,184,184
Weekday,20,2011-11-30,190,190.0,190,190
Weekday,20,2011-12-01,190,190.0,190,190
Weekday,20,2011-12-02,190,190.0,190,190
Weekday,20,2011-12-05,205,205.0,205,205
Weekday,20,2011-12-06,110,110.0,110,110
Weekday,20,2011-12-07,26,26.0,26,26
Weekday,20,2011-12-08,175,175.0,175,175
Weekday,20,2011-12-09,150,150.0,150,150
Weekday,20,2011-12-12,165,165.0,165,165
Weekday,20,2011-12-13,161,161.0,161,161
Weekday,20,2011-12-14,175,175.0,175,175
Weekday,20,2011-12-15,221,221.0,221,221
Weekday,20,2011-12-16,152,152.0,152,152
Weekday,20,2011-12-19,206,206.0,206,206
Weekday,20,2011-12-20,147,147.0,147,147
Weekday,20,2011-12-21,167,167.0,167,167
Weekday,20,2011-12-22,33,33.0,33,33
Weekday,20,2011-12-23,50,50.0,50,50
Weekday,20,2011-12-26,56,56.0,56,56
Weekday,20,2011-12-27,69,69.0,69,69
Weekday,20,2011-12-28,79,79.0,79,79
Weekday,20,2011-12-29,96,96.0,96,96
Weekday,20,2011-12-30,91,91.0,91,91
Weekday,20,2012-01-02,88,88.0,88,88
Weekday,20,2012-01-03,115,115.0,115,115
Weekday,20,2012-01-04,123,123.0,123,123
Weekday,20,2012-01-05,177,177.0,177,177
Weekday,20,2012-01-06,177,177.0,177,177
Weekday,20,2012-01-09,132,132.0,132,132
Weekday,20,2012-01-10,200,200.0,200,200
Weekday,20,2012-01-11,57,57.0,57,57
Weekday,20,2012-01-12,240,240.0,240,240
Weekday,20,2012-01-13,136,136.0,136,136
Weekday,20,2012-01-16,90,90.0,90,90
Weekday,20,2012-01-17,180,180.0,180,180
Weekday,20,2012-01-18,165,165.0,165,165
Weekday,20,2012-01-19,191,191.0,191,191
Weekday,20,2012-01-20,142,142.0,142,142
